RTSW web plot data - created 2021-03-18 15:12:47
More information is available from SWPC at http://www.swpc.noaa.gov/products/real-time-solar-wind

Start: 2021-03-18T13:15:00
End:   2021-03-18T13:15:00
Source: 0=ACE, 1=DSCOVR, 2=mixed ACE+DSCOVR

Resolution: highres
Phi mean is the average angle, taking into account the wrapping at 0/360 degrees

More data is available from the NCEI archive at https://www.ngdc.noaa.gov/dscovr

Timestamp           Source        Bt        Bx        By        Bz       Phi     Theta      Dens     Speed      Temp
2021-03-18 14:35:08      1      4.54      1.84     -2.62      3.22    305.10     45.14    -99999    -99999    -99999 
2021-03-18 14:35:09      1      4.55      1.81     -2.65      3.23    304.44     45.17    -99999    -99999    -99999 
2021-03-18 14:35:10      1      4.53      1.74     -2.65      3.23    303.28     45.59    -99999    -99999    -99999 
2021-03-18 14:35:11      1      4.51      1.71     -2.68      3.20    302.46     45.16    -99999    -99999    -99999 
2021-03-18 14:35:12      1      4.53      1.70     -2.72      3.20    301.95     44.92    -99999    -99999    -99999 
2021-03-18 14:35:13      1      4.53      1.69     -2.67      3.25    302.30     45.75    -99999    -99999    -99999 
2021-03-18 14:35:14      1      4.51      1.77     -2.67      3.18    303.51     44.83    -99999    -99999    -99999 
2021-03-18 14:35:15      1      4.50      1.72     -2.70      3.17    302.61     44.71    -99999    -99999    -99999 
2021-03-18 14:35:16      1      4.51      1.71     -2.69      3.18    302.46     44.87    -99999    -99999    -99999 
2021-03-18 14:35:17      1      4.50      1.68     -2.64      3.23    302.51     45.85    -99999    -99999    -99999 
2021-03-18 14:35:18      1      4.52      1.67     -2.67      3.25    301.99     45.94    -99999    -99999    -99999 
2021-03-18 14:35:19      1      4.54      1.63     -2.70      3.26    301.06     45.97    -99999    -99999    -99999 
2021-03-18 14:35:20      1      4.52      1.63     -2.68      3.26    301.39     46.11      4.61    319.20     23317 
2021-03-18 14:35:21      1      4.57      1.66     -2.71      3.29    301.42     45.97    -99999    -99999    -99999 
2021-03-18 14:35:22      1      4.55      1.67     -2.67      3.28    302.03     46.13    -99999    -99999    -99999 
2021-03-18 14:35:23      1      4.55      1.70     -2.64      3.28    302.68     46.29    -99999    -99999    -99999 
2021-03-18 14:35:24      1      4.49      1.70     -2.59      3.26    303.33     46.47    -99999    -99999    -99999 
2021-03-18 14:35:25      1      4.55      1.72     -2.64      3.29    303.05     46.28    -99999    -99999    -99999 
2021-03-18 14:35:26      1      4.53      1.66     -2.60      3.31    302.49     47.04    -99999    -99999    -99999 
2021-03-18 14:35:27      1      4.57      1.64     -2.66      3.33    301.58     46.81    -99999    -99999    -99999 
2021-03-18 14:35:28      1      4.52      1.61     -2.64      3.30    301.35     46.92    -99999    -99999    -99999 
2021-03-18 14:35:29      1      4.53      1.67     -2.64      3.28    302.36     46.34    -99999    -99999    -99999 
2021-03-18 14:35:30      1      4.60      1.75     -2.67      3.32    303.26     46.14    -99999    -99999    -99999 
2021-03-18 14:35:31      1      4.58      1.75     -2.66      3.30    303.30     46.03    -99999    -99999    -99999 
2021-03-18 14:35:32      1      4.60      1.75     -2.65      3.33    303.41     46.30    -99999    -99999    -99999 
2021-03-18 14:35:33      1      4.57      1.69     -2.66      3.31    302.49     46.45    -99999    -99999    -99999 
2021-03-18 14:35:34      1      4.59      1.76     -2.63      3.33    303.71     46.43    -99999    -99999    -99999 
2021-03-18 14:35:35      1      4.57      1.75     -2.60      3.32    303.92     46.68    -99999    -99999    -99999 
2021-03-18 14:35:36      1      4.60      1.76     -2.66      3.32    303.53     46.11    -99999    -99999    -99999 
2021-03-18 14:35:37      1      4.63      1.80     -2.67      3.33    304.08     45.98    -99999    -99999    -99999 
2021-03-18 14:35:38      1      4.62      1.81     -2.65      3.32    304.39     46.01    -99999    -99999    -99999 
2021-03-18 14:35:39      1      4.60      1.76     -2.67      3.31    303.43     45.93    -99999    -99999    -99999 
2021-03-18 14:35:40      1      4.57      1.75     -2.69      3.26    303.10     45.46      4.42    320.30     21464 
2021-03-18 14:35:41      1      4.55      1.77     -2.66      3.24    303.64     45.43    -99999    -99999    -99999 
2021-03-18 14:35:42      1      4.53      1.75     -2.68      3.21    303.18     45.11    -99999    -99999    -99999 
2021-03-18 14:35:43      1      4.52      1.76     -2.61      3.24    304.06     45.82    -99999    -99999    -99999 
2021-03-18 14:35:44      1      4.51      1.74     -2.61      3.24    303.75     45.97    -99999    -99999    -99999 
2021-03-18 14:35:45      1      4.54      1.76     -2.64      3.25    303.62     45.67    -99999    -99999    -99999 
2021-03-18 14:35:46      1      4.58      1.77     -2.62      3.31    304.11     46.29    -99999    -99999    -99999 
2021-03-18 14:35:47      1      4.48      1.72     -2.64      3.19    302.96     45.32    -99999    -99999    -99999 
2021-03-18 14:35:48      1      4.51      1.77     -2.68      3.17    303.37     44.62    -99999    -99999    -99999 
2021-03-18 14:35:49      1      4.52      1.70     -2.60      3.28    303.09     46.55    -99999    -99999    -99999 
2021-03-18 14:35:50      1      4.51      1.71     -2.62      3.25    303.14     46.08    -99999    -99999    -99999 
2021-03-18 14:35:51      1      4.51      1.75     -2.61      3.23    303.89     45.76    -99999    -99999    -99999 
2021-03-18 14:35:52      1      4.50      1.75     -2.63      3.21    303.60     45.46    -99999    -99999    -99999 
2021-03-18 14:35:53      1      4.49      1.70     -2.64      3.21    302.74     45.65    -99999    -99999    -99999 
2021-03-18 14:35:54      1      4.48      1.65     -2.67      3.20    301.68     45.48    -99999    -99999    -99999 
2021-03-18 14:35:55      1      4.47      1.64     -2.65      3.20    301.77     45.72    -99999    -99999    -99999 
2021-03-18 14:35:56      1      4.49      1.63     -2.70      3.20    301.10     45.41    -99999    -99999    -99999 
2021-03-18 14:35:57      1      4.45      1.61     -2.69      3.15    300.89     45.11    -99999    -99999    -99999 
2021-03-18 14:35:58      1      4.47      1.64     -2.70      3.15    301.30     44.94    -99999    -99999    -99999 
2021-03-18 14:35:59      1      4.48      1.70     -2.67      3.17    302.45     45.06    -99999    -99999    -99999 
2021-03-18 14:36:00      1      4.42      1.65     -2.63      3.14    302.17     45.25      4.82    321.00     21213 
2021-03-18 14:36:01      1      4.40      1.70     -2.58      3.14    303.41     45.49    -99999    -99999    -99999 
2021-03-18 14:36:02      1      4.52      1.78     -2.59      3.24    304.54     45.89    -99999    -99999    -99999 
2021-03-18 14:36:03      1      4.47      1.71     -2.60      3.20    303.34     45.81    -99999    -99999    -99999 
2021-03-18 14:36:04      1      4.43      1.69     -2.60      3.17    303.02     45.58    -99999    -99999    -99999 
2021-03-18 14:36:05      1      4.45      1.69     -2.65      3.15    302.55     45.05    -99999    -99999    -99999 
2021-03-18 14:36:06      1      4.38      1.67     -2.58      3.11    302.82     45.35    -99999    -99999    -99999 
2021-03-18 14:36:07      1      4.44      1.77     -2.45      3.25    305.86     47.02    -99999    -99999    -99999 
2021-03-18 14:36:08      1      4.43      1.74     -2.51      3.22    304.72     46.51    -99999    -99999    -99999 
2021-03-18 14:36:09      1      4.39      1.70     -2.50      3.18    304.18     46.45    -99999    -99999    -99999 
2021-03-18 14:36:10      1      4.40      1.71     -2.53      3.16    304.03     45.99    -99999    -99999    -99999 
2021-03-18 14:36:11      1      4.40      1.71     -2.56      3.15    303.72     45.66    -99999    -99999    -99999 
2021-03-18 14:36:12      1      4.40      1.73     -2.57      3.13    303.95     45.26    -99999    -99999    -99999 
2021-03-18 14:36:13      1      4.41      1.72     -2.63      3.09    303.17     44.52    -99999    -99999    -99999 
2021-03-18 14:36:14      1      4.44      1.73     -2.68      3.10    302.85     44.17    -99999    -99999    -99999 
2021-03-18 14:36:15      1      4.45      1.72     -2.66      3.12    302.96     44.59    -99999    -99999    -99999 
2021-03-18 14:36:16      1      4.47      1.71     -2.66      3.15    302.70     44.90    -99999    -99999    -99999 
2021-03-18 14:36:17      1      4.40      1.68     -2.64      3.09    302.54     44.65    -99999    -99999    -99999 
2021-03-18 14:36:18      1      4.39      1.70     -2.61      3.10    303.09     44.89    -99999    -99999    -99999 
2021-03-18 14:36:19      1      4.44      1.71     -2.67      3.11    302.71     44.43    -99999    -99999    -99999 
2021-03-18 14:36:20      1      4.44      1.70     -2.66      3.11    302.57     44.59      4.46    321.90     18370 
2021-03-18 14:36:21      1      4.44      1.70     -2.69      3.11    302.33     44.31    -99999    -99999    -99999 
2021-03-18 14:36:22      1      4.44      1.70     -2.68      3.10    302.39     44.28    -99999    -99999    -99999 
2021-03-18 14:36:23      1      4.45      1.71     -2.70      3.10    302.39     44.15    -99999    -99999    -99999 
2021-03-18 14:36:24      1      4.47      1.76     -2.71      3.10    302.97     43.87    -99999    -99999    -99999 
2021-03-18 14:36:25      1      4.45      1.75     -2.70      3.07    302.90     43.61    -99999    -99999    -99999 
2021-03-18 14:36:26      1      4.48      1.76     -2.70      3.11    303.11     43.98    -99999    -99999    -99999 
2021-03-18 14:36:27      1      4.48      1.75     -2.69      3.12    303.02     44.25    -99999    -99999    -99999 
2021-03-18 14:36:28      1      4.47      1.80     -2.68      3.09    303.85     43.75    -99999    -99999    -99999 
2021-03-18 14:36:29      1      4.44      1.75     -2.66      3.10    303.24     44.19    -99999    -99999    -99999 
2021-03-18 14:36:30      1      4.42      1.70     -2.65      3.11    302.71     44.66    -99999    -99999    -99999 
2021-03-18 14:36:31      1      4.45      1.68     -2.68      3.12    302.12     44.63    -99999    -99999    -99999 
2021-03-18 14:36:32      1      4.45      1.76     -2.72      3.05    302.85     43.22    -99999    -99999    -99999 
2021-03-18 14:36:33      1      4.42      1.72     -2.64      3.11    303.02     44.59    -99999    -99999    -99999 
2021-03-18 14:36:34      1      4.42      1.62     -2.68      3.12    301.18     44.89    -99999    -99999    -99999 
2021-03-18 14:36:35      1      4.43      1.71     -2.70      3.07    302.33     43.79    -99999    -99999    -99999 
2021-03-18 14:36:36      1      4.42      1.73     -2.68      3.05    302.82     43.72    -99999    -99999    -99999 
2021-03-18 14:36:37      1      4.45      1.75     -2.64      3.12    303.52     44.57    -99999    -99999    -99999 
2021-03-18 14:36:38      1      4.47      1.68     -2.67      3.16    302.26     45.02    -99999    -99999    -99999 
2021-03-18 14:36:39      1      4.47      1.64     -2.65      3.20    301.80     45.78    -99999    -99999    -99999 
2021-03-18 14:36:40      1      4.51      1.62     -2.69      3.23    301.11     45.75      4.73    320.20     19729 
2021-03-18 14:36:41      1      4.49      1.61     -2.71      3.19    300.75     45.25    -99999    -99999    -99999 
2021-03-18 14:36:42      1      4.46      1.65     -2.74      3.11    301.01     44.18    -99999    -99999    -99999 
2021-03-18 14:36:43      1      4.46      1.67     -2.75      3.10    301.24     43.91    -99999    -99999    -99999 
2021-03-18 14:36:44      1      4.48      1.60     -2.76      3.14    300.11     44.60    -99999    -99999    -99999 
2021-03-18 14:36:45      1      4.43      1.59     -2.76      3.07    299.93     43.97    -99999    -99999    -99999 
2021-03-18 14:36:46      1      4.41      1.58     -2.77      3.04    299.69     43.60    -99999    -99999    -99999 
2021-03-18 14:36:47      1      4.37      1.59     -2.72      3.03    300.38     43.84    -99999    -99999    -99999 
2021-03-18 14:36:48      1      4.36      1.60     -2.67      3.05    300.88     44.47    -99999    -99999    -99999 
2021-03-18 14:36:49      1      4.38      1.54     -2.74      3.04    299.36     44.06    -99999    -99999    -99999 
2021-03-18 14:36:50      1      4.37      1.61     -2.71      3.02    300.74     43.78    -99999    -99999    -99999 
2021-03-18 14:36:51      1      4.40      1.62     -2.77      3.00    300.20     43.09    -99999    -99999    -99999 
2021-03-18 14:36:52      1      4.42      1.71     -2.75      3.00    301.84     42.79    -99999    -99999    -99999 
2021-03-18 14:36:53      1      4.40      1.71     -2.73      2.99    302.14     42.92    -99999    -99999    -99999 
2021-03-18 14:36:54      1      4.36      1.76     -2.65      2.98    303.49     43.12    -99999    -99999    -99999 
2021-03-18 14:36:55      1      4.34      1.70     -2.63      3.00    302.91     43.72    -99999    -99999    -99999 
2021-03-18 14:36:56      1      4.34      1.72     -2.58      3.04    303.70     44.42    -99999    -99999    -99999 
2021-03-18 14:36:57      1      4.35      1.77     -2.52      3.08    305.03     45.06    -99999    -99999    -99999 
2021-03-18 14:36:58      1      4.31      1.80     -2.48      3.03    305.91     44.62    -99999    -99999    -99999 
2021-03-18 14:36:59      1      4.42      1.82     -2.59      3.07    305.13     44.14    -99999    -99999    -99999 
2021-03-18 14:37:00      1      4.42      1.43     -3.04      2.86    295.25     40.37      5.06    323.40     18390 
2021-03-18 14:37:01      1      4.36      1.44     -2.95      2.85    296.02     40.96    -99999    -99999    -99999 
2021-03-18 14:37:02      1      4.37      1.61     -2.75      2.99    300.32     43.18    -99999    -99999    -99999 
2021-03-18 14:37:03      1      4.36      1.57     -2.82      2.92    299.02     42.18    -99999    -99999    -99999 
2021-03-18 14:37:04      1      4.39      1.48     -3.02      2.81    296.12     39.83    -99999    -99999    -99999 
2021-03-18 14:37:05      1      4.41      1.46     -3.15      2.73    294.86     38.24    -99999    -99999    -99999 
2021-03-18 14:37:06      1      4.41      1.42     -3.23      2.64    293.72     36.83    -99999    -99999    -99999 
2021-03-18 14:37:07      1      4.38      1.44     -3.19      2.63    294.22     36.94    -99999    -99999    -99999 
2021-03-18 14:37:08      1      4.39      1.48     -3.17      2.65    295.07     37.09    -99999    -99999    -99999 
2021-03-18 14:37:09      1      4.39      1.40     -3.20      2.66    293.58     37.31    -99999    -99999    -99999 
2021-03-18 14:37:10      1      4.38      1.36     -3.12      2.76    293.56     39.08    -99999    -99999    -99999 
2021-03-18 14:37:11      1      4.38      1.42     -3.09      2.76    294.61     39.09    -99999    -99999    -99999 
2021-03-18 14:37:12      1      4.32      1.37     -3.07      2.72    294.02     39.04    -99999    -99999    -99999 
2021-03-18 14:37:13      1      4.32      1.42     -3.01      2.75    295.24     39.61    -99999    -99999    -99999 
2021-03-18 14:37:14      1      4.37      1.44     -3.05      2.77    295.22     39.39    -99999    -99999    -99999 
2021-03-18 14:37:15      1      4.34      1.42     -3.03      2.77    295.18     39.63    -99999    -99999    -99999 
2021-03-18 14:37:16      1      4.34      1.41     -3.03      2.76    294.87     39.55    -99999    -99999    -99999 
2021-03-18 14:37:17      1      4.33      1.37     -3.03      2.77    294.27     39.75    -99999    -99999    -99999 
2021-03-18 14:37:18      1      4.34      1.42     -3.00      2.79    295.26     40.07    -99999    -99999    -99999 
2021-03-18 14:37:19      1      4.38      1.42     -3.01      2.84    295.25     40.39    -99999    -99999    -99999 
2021-03-18 14:37:20      1      4.36      1.38     -2.98      2.87    294.84     41.16      4.71    320.20     19530 
2021-03-18 14:37:21      1      4.40      1.37     -2.98      2.94    294.67     41.84    -99999    -99999    -99999 
2021-03-18 14:37:22      1      4.40      1.35     -2.96      2.96    294.61     42.33    -99999    -99999    -99999 
2021-03-18 14:37:23      1      4.38      1.32     -2.93      2.97    294.30     42.75    -99999    -99999    -99999 
2021-03-18 14:37:24      1      4.36      1.27     -2.94      2.96    293.32     42.76    -99999    -99999    -99999 
2021-03-18 14:37:25      1      4.40      1.28     -2.99      2.97    293.13     42.46    -99999    -99999    -99999 
2021-03-18 14:37:26      1      4.40      1.23     -3.04      2.93    292.03     41.70    -99999    -99999    -99999 
2021-03-18 14:37:27      1      4.38      1.17     -3.04      2.92    291.07     41.90    -99999    -99999    -99999 
2021-03-18 14:37:28      1      4.36      1.32     -2.99      2.88    293.74     41.36    -99999    -99999    -99999 
2021-03-18 14:37:29      1      4.37      1.42     -2.88      2.96    296.28     42.69    -99999    -99999    -99999 
2021-03-18 14:37:30      1      4.33      1.53     -2.76      2.96    299.03     43.13    -99999    -99999    -99999 
2021-03-18 14:37:31      1      4.36      1.90     -2.54      2.99    306.82     43.24    -99999    -99999    -99999 
2021-03-18 14:37:32      1      4.40      2.08     -2.39      3.06    311.12     44.02    -99999    -99999    -99999 
2021-03-18 14:37:33      1      4.44      1.91     -2.55      3.09    306.75     44.12    -99999    -99999    -99999 
2021-03-18 14:37:34      1      4.37      1.82     -2.60      3.01    304.97     43.50    -99999    -99999    -99999 
2021-03-18 14:37:35      1      4.35      1.99     -2.39      3.04    309.80     44.35    -99999    -99999    -99999 
2021-03-18 14:37:36      1      4.41      2.15     -2.29      3.08    313.22     44.43    -99999    -99999    -99999 
2021-03-18 14:37:37      1      4.42      2.06     -2.38      3.10    310.82     44.55    -99999    -99999    -99999 
2021-03-18 14:37:38      1      4.41      2.03     -2.40      3.10    310.18     44.52    -99999    -99999    -99999 
2021-03-18 14:37:39      1      4.38      1.98     -2.36      3.12    309.95     45.37    -99999    -99999    -99999 
2021-03-18 14:37:40      1      4.41      2.14     -2.25      3.14    313.69     45.29      3.56    319.20     23084 
2021-03-18 14:37:41      1      4.46      2.23     -2.24      3.14    314.89     44.78    -99999    -99999    -99999 
2021-03-18 14:37:42      1      4.39      2.19     -2.24      3.08    314.32     44.56    -99999    -99999    -99999 
2021-03-18 14:37:43      1      4.42      2.30     -2.14      3.11    317.03     44.77    -99999    -99999    -99999 
2021-03-18 14:37:44      1      4.47      2.43     -1.99      3.16    320.64     45.12    -99999    -99999    -99999 
2021-03-18 14:37:45      1      4.46      2.21     -2.12      3.24    316.22     46.66    -99999    -99999    -99999 
2021-03-18 14:37:46      1      4.51      2.18     -2.13      3.32    315.72     47.46    -99999    -99999    -99999 
2021-03-18 14:37:47      1      4.42      2.28     -2.01      3.18    318.57     46.27    -99999    -99999    -99999 
2021-03-18 14:37:48      1      4.53      2.60     -1.82      3.24    324.91     45.64    -99999    -99999    -99999 
2021-03-18 14:37:49      1      4.78      3.00     -1.44      3.43    334.32     45.88    -99999    -99999    -99999 
2021-03-18 14:37:50      1      4.81      3.01     -1.48      3.45    333.74     45.83    -99999    -99999    -99999 
2021-03-18 14:37:51      1      4.80      2.94     -1.67      3.41    330.43     45.22    -99999    -99999    -99999 
2021-03-18 14:37:52      1      4.81      2.98     -1.60      3.42    331.71     45.28    -99999    -99999    -99999 
2021-03-18 14:37:53      1      4.87      3.03     -1.61      3.46    332.03     45.26    -99999    -99999    -99999 
2021-03-18 14:37:54      1      4.84      3.04     -1.60      3.41    332.20     44.78    -99999    -99999    -99999 
2021-03-18 14:37:55      1      4.84      3.02     -1.64      3.41    331.58     44.76    -99999    -99999    -99999 
2021-03-18 14:37:56      1      4.89      3.05     -1.72      3.41    330.52     44.27    -99999    -99999    -99999 
2021-03-18 14:37:57      1      4.87      3.02     -1.73      3.40    330.12     44.34    -99999    -99999    -99999 
2021-03-18 14:37:58      1      4.81      3.02     -1.65      3.37    331.39     44.44    -99999    -99999    -99999 
2021-03-18 14:37:59      1      4.78      3.07     -1.56      3.31    333.07     43.91    -99999    -99999    -99999 
2021-03-18 14:38:00      1      4.77      3.01     -1.59      3.34    332.18     44.46      3.30    320.30     23630 
2021-03-18 14:38:01      1      4.81      3.09     -1.62      3.32    332.23     43.56    -99999    -99999    -99999 
2021-03-18 14:38:02      1      4.79      3.05     -1.65      3.31    331.60     43.67    -99999    -99999    -99999 
2021-03-18 14:38:03      1      4.74      3.06     -1.56      3.27    332.95     43.53    -99999    -99999    -99999 
2021-03-18 14:38:04      1      4.79      3.10     -1.58      3.29    332.92     43.35    -99999    -99999    -99999 
2021-03-18 14:38:05      1      4.83      3.10     -1.52      3.37    333.86     44.34    -99999    -99999    -99999 
2021-03-18 14:38:06      1      4.80      3.09     -1.49      3.37    334.32     44.47    -99999    -99999    -99999 
2021-03-18 14:38:07      1      4.81      3.10     -1.49      3.35    334.38     44.25    -99999    -99999    -99999 
2021-03-18 14:38:08      1      4.77      3.05     -1.57      3.30    332.83     43.89    -99999    -99999    -99999 
2021-03-18 14:38:09      1      4.74      3.04     -1.51      3.31    333.57     44.34    -99999    -99999    -99999 
2021-03-18 14:38:10      1      4.77      3.05     -1.50      3.34    333.87     44.53    -99999    -99999    -99999 
2021-03-18 14:38:11      1      4.78      3.04     -1.57      3.33    332.67     44.16    -99999    -99999    -99999 
2021-03-18 14:38:12      1      4.82      3.08     -1.59      3.35    332.64     44.04    -99999    -99999    -99999 
2021-03-18 14:38:13      1      4.77      3.02     -1.59      3.32    332.26     44.17    -99999    -99999    -99999 
2021-03-18 14:38:14      1      4.75      3.05     -1.59      3.27    332.43     43.59    -99999    -99999    -99999 
2021-03-18 14:38:15      1      4.78      3.07     -1.57      3.31    332.92     43.86    -99999    -99999    -99999 
2021-03-18 14:38:16      1      4.78      3.07     -1.59      3.31    332.62     43.75    -99999    -99999    -99999 
2021-03-18 14:38:17      1      4.79      3.06     -1.55      3.33    333.17     44.15    -99999    -99999    -99999 
2021-03-18 14:38:18      1      4.78      3.04     -1.58      3.34    332.55     44.22    -99999    -99999    -99999 
2021-03-18 14:38:19      1      4.75      2.98     -1.59      3.33    331.89     44.54    -99999    -99999    -99999 
2021-03-18 14:38:20      1      4.79      3.06     -1.62      3.31    332.08     43.75      3.69    319.50     24374 
2021-03-18 14:38:21      1      4.75      3.04     -1.60      3.29    332.22     43.80    -99999    -99999    -99999 
2021-03-18 14:38:22      1      4.78      3.05     -1.62      3.30    331.94     43.76    -99999    -99999    -99999 
2021-03-18 14:38:23      1      4.76      2.98     -1.69      3.30    330.53     43.92    -99999    -99999    -99999 
2021-03-18 14:38:24      1      4.73      2.96     -1.61      3.32    331.38     44.61    -99999    -99999    -99999 
2021-03-18 14:38:25      1      4.76      2.99     -1.62      3.33    331.52     44.39    -99999    -99999    -99999 
2021-03-18 14:38:26      1      4.77      2.94     -1.69      3.35    330.05     44.64    -99999    -99999    -99999 
2021-03-18 14:38:27      1      4.74      2.96     -1.66      3.31    330.63     44.26    -99999    -99999    -99999 
2021-03-18 14:38:28      1      4.71      2.93     -1.66      3.29    330.49     44.30    -99999    -99999    -99999 
2021-03-18 14:38:29      1      4.72      2.94     -1.78      3.24    328.82     43.28    -99999    -99999    -99999 
2021-03-18 14:38:30      1      4.72      2.89     -1.79      3.27    328.28     43.85    -99999    -99999    -99999 
2021-03-18 14:38:31      1      4.67      2.90     -1.66      3.26    330.25     44.26    -99999    -99999    -99999 
2021-03-18 14:38:32      1      4.65      2.95     -1.78      3.13    328.79     42.26    -99999    -99999    -99999 
2021-03-18 14:38:33      1      4.65      2.91     -1.72      3.18    329.37     43.24    -99999    -99999    -99999 
2021-03-18 14:38:34      1      4.66      2.90     -1.70      3.23    329.56     43.85    -99999    -99999    -99999 
2021-03-18 14:38:35      1      4.68      2.87     -1.71      3.27    329.21     44.39    -99999    -99999    -99999 
2021-03-18 14:38:36      1      4.71      2.90     -1.71      3.30    329.42     44.47    -99999    -99999    -99999 
2021-03-18 14:38:37      1      4.71      2.90     -1.67      3.31    330.09     44.73    -99999    -99999    -99999 
2021-03-18 14:38:38      1      4.74      2.96     -1.69      3.29    330.22     44.01    -99999    -99999    -99999 
2021-03-18 14:38:39      1      4.76      2.99     -1.58      3.34    332.20     44.66    -99999    -99999    -99999 
2021-03-18 14:38:40      1      4.74      3.01     -1.46      3.36    334.07     45.10      3.71    320.90     23961 
2021-03-18 14:38:41      1      4.75      3.04     -1.47      3.34    334.14     44.71    -99999    -99999    -99999 
2021-03-18 14:38:42      1      4.72      2.99     -1.52      3.32    333.08     44.77    -99999    -99999    -99999 
2021-03-18 14:38:43      1      4.72      2.96     -1.56      3.32    332.20     44.77    -99999    -99999    -99999 
2021-03-18 14:38:44      1      4.72      2.93     -1.65      3.30    330.53     44.47    -99999    -99999    -99999 
2021-03-18 14:38:45      1      4.74      2.93     -1.67      3.33    330.38     44.63    -99999    -99999    -99999 
2021-03-18 14:38:46      1      4.69      2.87     -1.67      3.32    329.77     44.99    -99999    -99999    -99999 
2021-03-18 14:38:47      1      4.69      2.89     -1.68      3.30    329.85     44.64    -99999    -99999    -99999 
2021-03-18 14:38:48      1      4.67      2.83     -1.73      3.29    328.61     44.83    -99999    -99999    -99999 
2021-03-18 14:38:49      1      4.69      2.87     -1.79      3.24    328.02     43.75    -99999    -99999    -99999 
2021-03-18 14:38:50      1      4.65      2.85     -1.76      3.23    328.26     43.93    -99999    -99999    -99999 
2021-03-18 14:38:51      1      4.62      2.80     -1.75      3.23    328.03     44.38    -99999    -99999    -99999 
2021-03-18 14:38:52      1      4.66      2.89     -1.57      3.30    331.43     45.13    -99999    -99999    -99999 
2021-03-18 14:38:53      1      4.69      2.86     -1.59      3.36    331.00     45.72    -99999    -99999    -99999 
2021-03-18 14:38:54      1      4.65      2.84     -1.59      3.32    330.80     45.56    -99999    -99999    -99999 
2021-03-18 14:38:55      1      4.64      2.92     -1.49      3.28    332.93     44.97    -99999    -99999    -99999 
2021-03-18 14:38:56      1      4.60      2.91     -1.48      3.24    332.96     44.80    -99999    -99999    -99999 
2021-03-18 14:38:57      1      4.61      2.98     -1.45      3.21    334.09     44.08    -99999    -99999    -99999 
2021-03-18 14:38:58      1      4.60      2.96     -1.43      3.22    334.18     44.40    -99999    -99999    -99999 
2021-03-18 14:38:59      1      4.63      2.98     -1.44      3.24    334.12     44.39    -99999    -99999    -99999 
2021-03-18 14:39:00      1      4.58      2.95     -1.36      3.23    335.31     44.80      4.00    319.80     25858 
2021-03-18 14:39:01      1      4.63      2.98     -1.37      3.27    335.23     44.96    -99999    -99999    -99999 
2021-03-18 14:39:02      1      4.64      3.00     -1.35      3.27    335.85     44.86    -99999    -99999    -99999 
2021-03-18 14:39:03      1      4.60      2.99     -1.35      3.22    335.69     44.50    -99999    -99999    -99999 
2021-03-18 14:39:04      1      4.62      2.97     -1.39      3.26    334.94     44.88    -99999    -99999    -99999 
2021-03-18 14:39:05      1      4.62      2.95     -1.40      3.27    334.65     45.12    -99999    -99999    -99999 
2021-03-18 14:39:06      1      4.62      2.95     -1.42      3.26    334.28     44.86    -99999    -99999    -99999 
2021-03-18 14:39:07      1      4.63      2.95     -1.44      3.25    333.93     44.73    -99999    -99999    -99999 
2021-03-18 14:39:08      1      4.54      2.87     -1.44      3.21    333.40     45.07    -99999    -99999    -99999 
2021-03-18 14:39:09      1      4.52      2.85     -1.41      3.22    333.63     45.35    -99999    -99999    -99999 
2021-03-18 14:39:10      1      4.53      2.84     -1.49      3.20    332.38     44.90    -99999    -99999    -99999 
2021-03-18 14:39:11      1      4.53      2.83     -1.53      3.19    331.54     44.77    -99999    -99999    -99999 
2021-03-18 14:39:12      1      4.58      2.88     -1.48      3.24    332.76     44.97    -99999    -99999    -99999 
2021-03-18 14:39:13      1      4.60      2.86     -1.53      3.26    331.89     45.14    -99999    -99999    -99999 
2021-03-18 14:39:14      1      4.66      2.85     -1.62      3.31    330.39     45.25    -99999    -99999    -99999 
2021-03-18 14:39:15      1      4.65      2.92     -1.47      3.30    333.27     45.22    -99999    -99999    -99999 
2021-03-18 14:39:16      1      4.66      2.97     -1.43      3.29    334.28     44.90    -99999    -99999    -99999 
2021-03-18 14:39:17      1      4.62      2.97     -1.39      3.26    334.98     44.84    -99999    -99999    -99999 
2021-03-18 14:39:18      1      4.62      2.93     -1.45      3.26    333.76     44.92    -99999    -99999    -99999 
2021-03-18 14:39:19      1      4.65      2.95     -1.45      3.28    333.90     44.94    -99999    -99999    -99999 
2021-03-18 14:39:20      1      4.56      2.90     -1.33      3.25    335.33     45.50      3.94    320.00     25076 
2021-03-18 14:39:21      1      4.58      2.92     -1.38      3.24    334.71     45.07    -99999    -99999    -99999 
2021-03-18 14:39:22      1      4.60      3.00     -1.35      3.21    335.84     44.35    -99999    -99999    -99999 
2021-03-18 14:39:23      1      4.60      2.96     -1.40      3.23    334.68     44.59    -99999    -99999    -99999 
2021-03-18 14:39:24      1      4.59      2.93     -1.40      3.24    334.48     44.92    -99999    -99999    -99999 
2021-03-18 14:39:25      1      4.58      2.90     -1.45      3.24    333.41     44.95    -99999    -99999    -99999 
2021-03-18 14:39:26      1      4.60      2.92     -1.45      3.24    333.58     44.77    -99999    -99999    -99999 
